Row_ID,Order_iD,Order_Date,Order_Priority,Order_Quantity,Sales,Discount,Ship Mode,Profit,Unit_Price,Shipping_Cost,Customer_Name,Province,Region,Customer_Segment,Product_Category,Product_Sub_Category,Product_Name,Product_Container,Product_Base_Margin,Ship_Date
5333,37891,20/10/2011,High,33,5154,0.03,Regular Air,1185,180,13.99,Steven Roelle,Ontario,Ontario,Small Business,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box,0.57,22/10/2011
5349,38021,21/01/2009,Medium,16,4407,0.04,Delivery Truck,835,280,23.19,Rob Haberlin,Ontario,Ontario,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,22/01/2009
5350,38021,21/01/2009,Medium,36,173,0.02,Regular Air,82,5,0.5,Rob Haberlin,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 508,Small Box,0.36,22/01/2009
5366,38146,07/12/2011,Low,41,782,0.08,Regular Air,-254,20,14.87,Erica Hackney,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,Large Box,0.57,07/12/2011
5441,38656,10/08/2012,Low,41,163,0.09,Regular Air,-148,4,5.34,John Castell,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Small Box,0.38,17/08/2012
5442,38656,10/08/2012,Low,3,561,0.07,Delivery Truck,-199,181,26.2,John Castell,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,15/08/2012
5456,38756,07/05/2009,Critical,43,2251,0.09,Express Air,309,66,8.99,Benjamin Patterson,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,09/05/2009
5545,39268,22/04/2011,Not Specified,44,324,0.02,Express Air,-90,7,6.05,Maureen Fritzler,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,24/04/2011
5546,39268,22/04/2011,Not Specified,45,157,0.1,Regular Air,-33,4,0.94,Maureen Fritzler,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Rubber Band Ball,Wrap Bag,0.83,25/04/2011
5572,39488,22/06/2009,Low,18,92,0.04,Express Air,9,4,2.5,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Envelopes,Ampad #10 Peel & Seel® Holiday Envelopes,Small Box,0.37,26/06/2009
5591,39650,30/07/2010,Not Specified,10,1005,0,Delivery Truck,-189,90,42,Jessica Myrick,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,02/08/2010
5592,39650,30/07/2010,Not Specified,47,329,0.08,Regular Air,-175,7,7.98,Jessica Myrick,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Master Caster Door Stop, Large Neon Orange",Wrap Bag,0.42,31/07/2010
5626,39844,01/12/2009,Not Specified,47,4387,0.09,Regular Air,-286,95,19.99,Jim Sink,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79,02/12/2009
5740,40800,04/12/2010,Not Specified,41,260,0.05,Regular Air,-175,6,7.91,Jim Sink,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,04/12/2010
5773,40965,20/11/2009,Medium,48,7227,0.09,Delivery Truck,-385,159,60,Mark Cousins,Ontario,Ontario,Corporate,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,22/11/2009
5774,40965,20/11/2009,Medium,39,1836,0.06,Regular Air,-140,56,5,Mark Cousins,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,22/11/2009
5822,41316,21/07/2009,Not Specified,8,122,0.01,Regular Air,21,14,2.99,John Castell,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Avery Premier Heavy-Duty Binder with Round Locking Rings,Small Box,0.39,22/07/2009
5823,41316,21/07/2009,Not Specified,4,700,0,Regular Air,-788,206,5.99,John Castell,Ontario,Ontario,Consumer,Technology,Telephones and Communication,3285,Small Box,0.59,24/07/2009
5847,41476,31/05/2010,High,48,92,0.07,Regular Air,-105,2,2.58,Mark Cousins,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,01/06/2010
5905,41861,26/11/2010,Low,24,476,0.02,Regular Air,110,20,5.97,Kalyca Meade,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1936,Small Box,0.38,28/11/2010
5956,42274,03/09/2011,High,23,2297,0.01,Regular Air,241,100,19.99,Lena Creighton,Ontario,Ontario,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,05/09/2011
5957,42274,03/09/2011,High,45,508,0.1,Express Air,-29,12,6.2,Lena Creighton,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Eldon® 500 Class™ Desk Accessories,Wrap Bag,0.52,05/09/2011
6048,42882,27/10/2010,Low,17,204,0.08,Express Air,-23,12,4.98,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,29/10/2010
6121,43360,13/10/2009,Low,48,112,0,Regular Air,-178,2,5.33,Max Jones,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,20/10/2009
6167,43713,07/09/2012,Medium,12,34,0.05,Regular Air,-18,3,2.4,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,09/09/2012
6262,44322,12/10/2011,Not Specified,15,601,0.1,Regular Air,44,43,6.22,Max Jones,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,0,14/10/2011
6297,44579,03/06/2011,Not Specified,19,3896,0.1,Regular Air,755,218,18.06,Clytie Kelty,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box,0.57,04/06/2011
6320,44737,19/11/2012,Medium,11,774,0.02,Regular Air,-309,65,35,Duane Benoit,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,20/11/2012
6321,44737,19/11/2012,Medium,16,302,0.02,Regular Air,39,21,0.99,Duane Benoit,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,21/11/2012
6322,44738,05/12/2010,Not Specified,34,76,0.02,Regular Air,7,2,0.7,Max Jones,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,07/12/2010
6323,44768,26/05/2012,Not Specified,45,16700,0.02,Delivery Truck,3084,356,58.92,Mark Cousins,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,27/05/2012
6332,44867,26/07/2009,High,40,21426,0.01,Delivery Truck,7360,501,26,Max Jones,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,28/07/2009
6352,45029,03/07/2010,High,20,5304,0.01,Delivery Truck,-633,262,62.74,Gene McClure,Ontario,Ontario,Consumer,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,03/07/2010
6410,45543,02/02/2011,Low,16,1223,0.01,Delivery Truck,-1616,71,89.3,Denny Joy,Ontario,Ontario,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,06/02/2011
6422,45635,07/04/2012,Low,50,2019,0.1,Regular Air,732,44,1.99,Denny Joy,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,16/04/2012
6525,46436,04/04/2009,Low,46,1478,0,Regular Air,840,36,0.99,Odella Nelson,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,11/04/2009
6577,46848,10/11/2009,Medium,39,3843,0.04,Regular Air,-68,95,19.99,John Castell,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79,12/11/2009
6605,47009,04/06/2009,Critical,32,1587,0.09,Express Air,-22,50,19.99,Clytie Kelty,Ontario,Ontario,Small Business,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,06/06/2009
6627,47138,09/01/2009,Low,1,108,0.04,Regular Air,-506,126,8.99,Benjamin Patterson,Ontario,Ontario,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,16/01/2009
6642,47236,02/10/2011,High,1,71,0.03,Regular Air,-45,71,3.5,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,04/10/2011
6697,47686,11/10/2012,Not Specified,48,180,0.1,Regular Air,3,4,1.23,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Newell 325,Wrap Bag,0.55,13/10/2012
6738,47971,29/10/2012,High,24,113,0.09,Regular Air,-53,5,5.32,Duane Benoit,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Eldon® 300 Class™ Desk Accessories, Black",Small Box,0.41,30/10/2012
6777,48261,18/03/2011,Medium,15,2131,0.01,Delivery Truck,-114,131,30,Michael Dominguez,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,19/03/2011
6849,48773,15/01/2009,Medium,7,51,0.06,Regular Air,3,7,2.17,Amy Cox,Ontario,Ontario,Small Business,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,17/01/2009
6864,48902,23/10/2012,Medium,7,53,0.01,Regular Air,-29,6,7.49,Benjamin Patterson,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 220,Small Box,0.37,25/10/2012
6904,49221,03/07/2010,Not Specified,22,400,0.04,Regular Air,-15,18,8.51,Maureen Fritzler,Ontario,Ontario,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,04/07/2010
6905,49221,03/07/2010,Not Specified,41,277,0.02,Regular Air,-103,6,6.57,Maureen Fritzler,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,04/07/2010
6907,49255,22/06/2012,High,20,1357,0.09,Delivery Truck,-102,71,26.85,Mark Cousins,Ontario,Ontario,Corporate,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,0,23/06/2012
6942,49575,16/12/2010,High,12,507,0.05,Regular Air,171,43,2.99,Kalyca Meade,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,17/12/2010
7023,50144,07/06/2012,Critical,36,4170,0.1,Express Air,1766,121,9.07,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,07/06/2012
7030,50181,30/05/2012,High,2,290,0.04,Delivery Truck,-246,136,28.63,Odella Nelson,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum,0.76,31/05/2012
7346,52324,29/06/2012,Not Specified,4,757,0.07,Delivery Truck,-224,181,30,Hallie Redmond,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,30/06/2012
7414,52896,22/10/2010,High,24,8920,0,Regular Air,3546,368,19.99,Lena Creighton,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,25/10/2010
7415,52896,22/10/2010,High,49,189,0.07,Regular Air,77,4,0.5,Lena Creighton,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,25/10/2010
7416,52896,22/10/2010,High,36,14359,0.03,Delivery Truck,-969,401,76.37,Lena Creighton,Ontario,Ontario,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.6,24/10/2010
7483,53441,24/08/2009,Medium,7,345,0.01,Regular Air,84,48,5.79,Clytie Kelty,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1937,Small Box,0.37,25/08/2009
7487,53445,24/10/2012,High,8,106,0.01,Regular Air,-44,12,8.99,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,0.59,26/10/2012
7488,53445,24/10/2012,High,21,74,0.02,Regular Air,11,3,1.35,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,26/10/2012
7557,54055,13/02/2009,Critical,44,5484,0.02,Delivery Truck,-1331,121,58.64,Lena Creighton,Ontario,Ontario,Home Office,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Jumbo Box,0.75,15/02/2009
7570,54151,02/09/2009,Critical,35,206,0.03,Regular Air,66,6,1.46,Amy Cox,Ontario,Ontario,Small Business,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Wrap Bag,0.39,03/09/2009
7571,54151,02/09/2009,Critical,38,65,0.07,Regular Air,1,2,1,Amy Cox,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,0.35,03/09/2009
7576,54181,18/05/2012,High,12,2609,0.03,Delivery Truck,67,213,14.7,Duane Benoit,Ontario,Ontario,Home Office,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,Jumbo Drum,0.59,20/05/2012
7582,54243,16/09/2009,Low,6,907,0.07,Express Air,-635,154,69,Amy Cox,Ontario,Ontario,Home Office,Furniture,Tables,Laminate Occasional Tables,Large Box,0.68,16/09/2009
7604,54407,16/06/2010,Medium,24,9396,0.07,Regular Air,3858,421,19.99,Maureen Fritzler,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,17/06/2010
7735,55394,26/02/2010,Critical,21,341,0.05,Delivery Truck,12,15,27.75,Benjamin Patterson,Ontario,Ontario,Corporate,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,28/02/2010
7835,56003,06/04/2010,Critical,13,1835,0.1,Delivery Truck,-365,151,16.01,Katrina Willman,Ontario,Ontario,Consumer,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,07/04/2010
7848,56128,30/07/2010,Medium,41,902,0.08,Regular Air,-50,23,8.99,Hallie Redmond,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,0.57,30/07/2010
7849,56128,30/07/2010,Medium,19,657,0.1,Delivery Truck,34,44,46.59,Hallie Redmond,Ontario,Ontario,Small Business,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Jumbo Box,0.67,31/07/2010
7882,56384,31/07/2012,Critical,47,257,0.04,Regular Air,-2172,4,49,Steven Roelle,Ontario,Ontario,Small Business,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,01/08/2012
7883,56384,31/07/2012,Critical,29,6139,0.08,Delivery Truck,-529,219,69.64,Steven Roelle,Ontario,Ontario,Small Business,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,02/08/2012
7926,56646,19/05/2010,Critical,41,4257,0.04,Regular Air,1059,126,2.5,Duane Benoit,Ontario,Ontario,Home Office,Technology,Telephones and Communication,i2000,Small Box,0.6,20/05/2010
7968,56967,02/03/2012,Low,17,1384,0.05,Express Air,312,83,6.13,Ken Brennan,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,09/03/2012
8053,57479,15/03/2011,High,37,132,0.07,Regular Air,55,4,0.5,Amy Cox,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 496,Small Box,0.37,16/03/2011
8089,57699,10/11/2012,Low,47,1858,0.09,Regular Air,753,41,1.99,Pete Takahito,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,15/11/2012
8090,57699,10/11/2012,Low,36,2161,0.08,Regular Air,485,61,19.99,Pete Takahito,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,14/11/2012
8091,57699,10/11/2012,Low,20,44,0.09,Regular Air,-72,2,5.33,Pete Takahito,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,12/11/2012
8209,58690,05/11/2011,High,14,3024,0.09,Delivery Truck,-1068,219,69.64,Kristen Hastings,Ontario,Ontario,Small Business,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,06/11/2011
8223,58784,18/01/2009,Medium,25,8875,0.05,Delivery Truck,2372,351,39,Kristen Hastings,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55,20/01/2009
8224,58784,18/01/2009,Medium,20,331,0.04,Express Air,-67,16,9.4,Kristen Hastings,Ontario,Ontario,Corporate,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,20/01/2009
8318,59428,09/09/2010,High,36,3602,0.05,Delivery Truck,-728,101,45,Katrina Willman,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon Valutask™ Swivel Chairs,Jumbo Drum,0.69,10/09/2010
8319,59428,09/09/2010,High,43,1175,0.02,Regular Air,-126,27,19.46,Katrina Willman,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Howard Miller Distant Time Traveler Alarm Clock,Small Box,0.44,09/09/2010
221,1444,05/12/2009,Medium,25,772,0.07,Regular Air,182,31,8.74,Noel Staavos,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1979,Small Box,0.4,06/12/2009
278,1921,17/01/2009,Medium,24,7872,0.05,Delivery Truck,541,328,91.05,Benjamin Venier,Ontario,Ontario,Small Business,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Jumbo Drum,0.57,19/01/2009
283,1985,01/09/2009,Not Specified,33,15464,0.05,Delivery Truck,4407,536,14.7,Katherine Murray,Ontario,Ontario,Home Office,Technology,Office Machines,Epson LQ-870 Dot Matrix Printer,Jumbo Drum,0.59,03/09/2009
443,2978,02/05/2011,Critical,28,4671,0.07,Regular Air,947,201,4.2,Alan Schoenberger,Ontario,Ontario,Corporate,Technology,Telephones and Communication,2160i,Small Box,0.59,03/05/2011
1030,7521,27/02/2011,Low,19,1942,0,Express Air,401,116,2.5,Mark Packer,Ontario,Ontario,Small Business,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55,05/03/2011
1552,11206,28/12/2009,Low,26,1286,0.09,Regular Air,-17,50,19.99,Eric Barreto,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,Small Box,0.41,30/12/2009
1858,13351,06/05/2010,Medium,20,3332,0.08,Regular Air,484,180,19.99,Karl Brown,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,Small Box,0.48,07/05/2010
1872,13476,16/10/2010,Not Specified,31,972,0.05,Regular Air,11,31,4,Noel Staavos,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,16/10/2010
2151,15399,13/05/2012,Critical,38,3988,0.02,Regular Air,970,126,4.2,Benjamin Venier,Ontario,Ontario,Small Business,Technology,Telephones and Communication,V3682,Small Box,0.59,15/05/2012
2178,15687,09/04/2012,Critical,48,3401,0.08,Delivery Truck,-893,71,46.74,Benjamin Venier,Ontario,Ontario,Small Business,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,12/04/2012
3228,23169,23/06/2011,Critical,22,1684,0.1,Regular Air,347,81,7.18,Karl Brown,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,Small Box,0.48,25/06/2011
4539,32292,15/02/2012,Low,1,14,0.07,Regular Air,-7,12,2.36,Ben Peterman,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,17/02/2012
4554,32389,31/10/2010,Medium,1,65,0.06,Express Air,-257,66,8.8,Dave Poirier,Ontario,Ontario,Small Business,Technology,Telephones and Communication,6120,Small Box,0.58,01/11/2010
5328,37863,24/02/2011,High,27,305,0.04,Regular Air,23,11,3.37,Aaron Hawkins,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,26/02/2011
5756,40866,23/05/2010,High,3,907,0.06,Regular Air,-237,301,24.49,Rick Duston,Ontario,Ontario,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,24/05/2010
6779,48263,09/03/2010,Medium,25,136,0.07,Regular Air,38,6,1.21,Alex Grayson,Ontario,Ontario,Consumer,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Wrap Bag,0.4,10/03/2010
7004,49989,26/04/2010,Not Specified,6,1855,0.04,Regular Air,-560,301,7.18,Dianna Wilson,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,27/04/2010
7631,54595,28/04/2009,Medium,30,250,0.02,Regular Air,7,8,2.64,Erica Hernandez,Ontario,Ontario,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Small Pack,0.59,30/04/2009
7733,55392,06/06/2009,Critical,20,129,0.02,Regular Air,40,6,1.22,Christy Brittain,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Wrap Bag,0.4,07/06/2009
8010,57249,20/07/2010,High,30,1775,0.05,Regular Air,365,61,12.23,David Kendrick,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,21/07/2010
